cycle,state,pollster,fte_grade,population,office_type,answer,candidate_name,pct
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Buttigieg,Pete Buttigieg,30.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,40.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Booker,Cory A. Booker,31.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,40.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Castro,Julián Castro,29.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,39.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Klobuchar,Amy Klobuchar,28.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,40.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,49.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,39.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Sanders,Bernard Sanders,46.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,40.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Harris,Kamala D. Harris,40.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Warren,Elizabeth Warren,41.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,42.0
2020,Ohio,Quinnipiac University,B+,rv,U.S. President,Biden,Joseph R. Biden Jr.,50.0
2020,Ohio,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,42.0
2020,Ohio,Quinnipiac University,B+,rv,U.S. President,Sanders,Bernard Sanders,45.0
2020,Ohio,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,46.0
2020,Ohio,Quinnipiac University,B+,rv,U.S. President,Warren,Elizabeth Warren,45.0
2020,Ohio,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,46.0
2020,Ohio,Quinnipiac University,B+,rv,U.S. President,Harris,Kamala D. Harris,44.0
2020,Ohio,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,44.0
2020,Ohio,Quinnipiac University,B+,rv,U.S. President,Buttigieg,Pete Buttigieg,44.0
2020,Ohio,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,44.0
2020,Ohio,Quinnipiac University,B+,rv,U.S. President,Booker,Cory A. Booker,43.0
2020,Ohio,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,44.0
2020,,Rasmussen Reports/Pulse Opinion Research,C+,lv,U.S. President,Castro,Julián Castro,40.0
2020,,Rasmussen Reports/Pulse Opinion Research,C+,lv,U.S. President,Trump,Donald Trump,46.0
2020,North Dakota,1892 Polling,B/C,lv,U.S. President,Biden,Joseph R. Biden Jr.,34.0
2020,North Dakota,1892 Polling,B/C,lv,U.S. President,Trump,Donald Trump,60.0
2020,Michigan,Climate Nexus,,rv,U.S. President,Biden,Joseph R. Biden Jr.,49.0
2020,Michigan,Climate Nexus,,rv,U.S. President,Trump,Donald Trump,36.0
2020,Michigan,Climate Nexus,,rv,U.S. President,Sanders,Bernard Sanders,48.0
2020,Michigan,Climate Nexus,,rv,U.S. President,Trump,Donald Trump,37.0
2020,Michigan,Climate Nexus,,rv,U.S. President,Warren,Elizabeth Warren,44.0
2020,Michigan,Climate Nexus,,rv,U.S. President,Trump,Donald Trump,38.0
2020,Michigan,Climate Nexus,,rv,U.S. President,Harris,Kamala D. Harris,41.0
2020,Michigan,Climate Nexus,,rv,U.S. President,Trump,Donald Trump,38.0
2020,Michigan,Climate Nexus,,rv,U.S. President,Buttigieg,Pete Buttigieg,40.0
2020,Michigan,Climate Nexus,,rv,U.S. President,Trump,Donald Trump,37.0
2020,Michigan,Climate Nexus,,rv,U.S. President,Booker,Cory A. Booker,39.0
2020,Michigan,Climate Nexus,,rv,U.S. President,Trump,Donald Trump,37.0
2020,,NBC News/Wall Street Journal,A/B,rv,U.S. President,Biden,Joseph R. Biden Jr.,51.0
2020,,NBC News/Wall Street Journal,A/B,rv,U.S. President,Trump,Donald Trump,42.0
2020,,NBC News/Wall Street Journal,A/B,rv,U.S. President,Warren,Elizabeth Warren,48.0
2020,,NBC News/Wall Street Journal,A/B,rv,U.S. President,Trump,Donald Trump,43.0
2020,,NBC News/Wall Street Journal,A/B,rv,U.S. President,Sanders,Bernard Sanders,50.0
2020,,NBC News/Wall Street Journal,A/B,rv,U.S. President,Trump,Donald Trump,43.0
2020,,NBC News/Wall Street Journal,A/B,rv,U.S. President,Harris,Kamala D. Harris,45.0
2020,,NBC News/Wall Street Journal,A/B,rv,U.S. President,Trump,Donald Trump,44.0
2020,,Emerson College,A-,rv,U.S. President,Buttigieg,Pete Buttigieg,48.6
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,51.4
2020,,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,51.0
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,49.0
2020,,Emerson College,A-,rv,U.S. President,Harris,Kamala D. Harris,48.7
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,51.3
2020,,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,49.4
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,50.6
2020,,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,53.4
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,46.6
2020,,Public Policy Polling,B,rv,U.S. President,Rapinoe,Megan Rapinoe,42.0
2020,,Public Policy Polling,B,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Rasmussen Reports/Pulse Opinion Research,C+,lv,U.S. President,Biden,Joseph R. Biden Jr.,48.0
2020,,Rasmussen Reports/Pulse Opinion Research,C+,lv,U.S. President,Trump,Donald Trump,44.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Biden,Joseph R. Biden Jr.,55.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Trump,Donald Trump,41.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Biden,Joseph R. Biden Jr.,53.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Trump,Donald Trump,43.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Sanders,Bernard Sanders,51.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Trump,Donald Trump,45.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Sanders,Bernard Sanders,49.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Trump,Donald Trump,48.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Warren,Elizabeth Warren,51.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Trump,Donald Trump,44.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Warren,Elizabeth Warren,48.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Trump,Donald Trump,48.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Harris,Kamala D. Harris,51.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Trump,Donald Trump,43.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Harris,Kamala D. Harris,48.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Trump,Donald Trump,46.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Buttigieg,Pete Buttigieg,48.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Trump,Donald Trump,44.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Buttigieg,Pete Buttigieg,47.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Trump,Donald Trump,47.0
2020,Maine,Gravis Marketing,C+,rv,U.S. President,Sanders,Bernard Sanders,53.0
2020,Maine,Gravis Marketing,C+,rv,U.S. President,Trump,Donald Trump,47.0
2020,Maine,Gravis Marketing,C+,rv,U.S. President,Biden,Joseph R. Biden Jr.,54.0
2020,Maine,Gravis Marketing,C+,rv,U.S. President,Trump,Donald Trump,46.0
2020,Maine,Gravis Marketing,C+,rv,U.S. President,Warren,Elizabeth Warren,52.0
2020,Maine,Gravis Marketing,C+,rv,U.S. President,Trump,Donald Trump,48.0
2020,Maine,Gravis Marketing,C+,rv,U.S. President,Buttigieg,Pete Buttigieg,51.0
2020,Maine,Gravis Marketing,C+,rv,U.S. President,Trump,Donald Trump,49.0
2020,Maine,Gravis Marketing,C+,rv,U.S. President,Harris,Kamala D. Harris,52.0
2020,Maine,Gravis Marketing,C+,rv,U.S. President,Trump,Donald Trump,48.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Inslee,Jay Robert Inslee,24.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,39.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Delaney,John K. Delaney,25.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Gabbard,Tulsi Gabbard,25.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Gillibrand,Kirsten E. Gillibrand,30.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Hickenlooper,John Hickenlooper,27.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Williamson,Marianne Williamson,26.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Yang,Andrew Yang,26.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Gravel,Mike Gravel,24.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Messam,Wayne Messam,23.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Moulton,Seth Moulton,24.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Swalwell,Eric Swalwell,25.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Bennet,Michael F. Bennet,26.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Bullock,Steve Bullock,26.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,de Blasio,Bill de Blasio,25.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,54.8
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,45.2
2020,,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,54.6
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,45.4
2020,,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,53.3
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,46.7
2020,,Emerson College,A-,rv,U.S. President,Buttigieg,Pete Buttigieg,52.3
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,47.7
2020,,Emerson College,A-,rv,U.S. President,Harris,Kamala D. Harris,51.9
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,48.1
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Biden,Joseph R. Biden Jr.,41.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,40.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Sanders,Bernard Sanders,39.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,40.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Harris,Kamala D. Harris,33.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Warren,Elizabeth Warren,33.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,O'Rourke,Beto O'Rourke,33.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,40.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Buttigieg,Pete Buttigieg,31.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Booker,Cory A. Booker,31.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Castro,Julián Castro,29.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Klobuchar,Amy Klobuchar,30.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Rasmussen Reports/Pulse Opinion Research,C+,lv,U.S. President,Booker,Cory A. Booker,43.0
2020,,Rasmussen Reports/Pulse Opinion Research,C+,lv,U.S. President,Trump,Donald Trump,45.0
2020,North Carolina,Public Policy Polling,B,rv,U.S. President,Biden,Joseph R. Biden Jr.,49.0
2020,North Carolina,Public Policy Polling,B,rv,U.S. President,Trump,Donald Trump,46.0
2020,North Carolina,Public Policy Polling,B,rv,U.S. President,Buttigieg,Pete Buttigieg,44.0
2020,North Carolina,Public Policy Polling,B,rv,U.S. President,Trump,Donald Trump,47.0
2020,North Carolina,Public Policy Polling,B,rv,U.S. President,Harris,Kamala D. Harris,46.0
2020,North Carolina,Public Policy Polling,B,rv,U.S. President,Trump,Donald Trump,47.0
2020,North Carolina,Public Policy Polling,B,rv,U.S. President,Sanders,Bernard Sanders,48.0
2020,North Carolina,Public Policy Polling,B,rv,U.S. President,Trump,Donald Trump,47.0
2020,North Carolina,Public Policy Polling,B,rv,U.S. President,Warren,Elizabeth Warren,46.0
2020,North Carolina,Public Policy Polling,B,rv,U.S. President,Trump,Donald Trump,48.0
2020,Florida,Quinnipiac University,B+,rv,U.S. President,Biden,Joseph R. Biden Jr.,50.0
2020,Florida,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,41.0
2020,Florida,Quinnipiac University,B+,rv,U.S. President,Sanders,Bernard Sanders,48.0
2020,Florida,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,42.0
2020,Florida,Quinnipiac University,B+,rv,U.S. President,Warren,Elizabeth Warren,47.0
2020,Florida,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,43.0
2020,Florida,Quinnipiac University,B+,rv,U.S. President,Harris,Kamala D. Harris,45.0
2020,Florida,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,44.0
2020,Florida,Quinnipiac University,B+,rv,U.S. President,Buttigieg,Pete Buttigieg,44.0
2020,Florida,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,43.0
2020,Florida,Quinnipiac University,B+,rv,U.S. President,O'Rourke,Beto O'Rourke,45.0
2020,Florida,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,44.0
2020,Florida,St. Pete Polls,C+,lv,U.S. President,Biden,Joseph R. Biden Jr.,47.3
2020,Florida,St. Pete Polls,C+,lv,U.S. President,Trump,Donald Trump,46.8
2020,South Carolina,Change Research,C,rv,U.S. President,Biden,Joseph R. Biden Jr.,38.0
2020,South Carolina,Change Research,C,rv,U.S. President,Trump,Donald Trump,54.0
2020,South Carolina,Change Research,C,rv,U.S. President,Booker,Cory A. Booker,32.0
2020,South Carolina,Change Research,C,rv,U.S. President,Trump,Donald Trump,54.0
2020,South Carolina,Change Research,C,rv,U.S. President,Sanders,Bernard Sanders,34.0
2020,South Carolina,Change Research,C,rv,U.S. President,Trump,Donald Trump,54.0
2020,South Carolina,Change Research,C,rv,U.S. President,Harris,Kamala D. Harris,33.0
2020,South Carolina,Change Research,C,rv,U.S. President,Trump,Donald Trump,54.0
2020,Wisconsin,Optimus,C/D,lv,U.S. President,Biden,Joseph R. Biden Jr.,46.0
2020,Wisconsin,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,40.0
2020,Wisconsin,Optimus,C/D,lv,U.S. President,Sanders,Bernard Sanders,47.0
2020,Wisconsin,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,40.0
2020,Wisconsin,Optimus,C/D,lv,U.S. President,Warren,Elizabeth Warren,41.0
2020,Wisconsin,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,41.0
2020,Wisconsin,Optimus,C/D,lv,U.S. President,Buttigieg,Pete Buttigieg,39.0
2020,Wisconsin,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,41.0
2020,Michigan,Optimus,C/D,lv,U.S. President,Biden,Joseph R. Biden Jr.,46.0
2020,Michigan,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,43.0
2020,Michigan,Optimus,C/D,lv,U.S. President,Sanders,Bernard Sanders,44.0
2020,Michigan,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,44.0
2020,Michigan,Optimus,C/D,lv,U.S. President,Warren,Elizabeth Warren,41.0
2020,Michigan,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,43.0
2020,Michigan,Optimus,C/D,lv,U.S. President,Buttigieg,Pete Buttigieg,40.0
2020,Michigan,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,44.0
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Biden,Joseph R. Biden Jr.,43.0
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,42.0
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Sanders,Bernard Sanders,41.0
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,44.0
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Warren,Elizabeth Warren,34.0
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,45.0
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Buttigieg,Pete Buttigieg,32.0
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,45.0
2020,Kentucky,Gravis Marketing,C+,lv,U.S. President,Sanders,Bernard Sanders,35.0
2020,Kentucky,Gravis Marketing,C+,lv,U.S. President,Trump,Donald Trump,57.0
2020,Kentucky,Gravis Marketing,C+,lv,U.S. President,Biden,Joseph R. Biden Jr.,37.0
2020,Kentucky,Gravis Marketing,C+,lv,U.S. President,Trump,Donald Trump,57.0
2020,Kentucky,Gravis Marketing,C+,lv,U.S. President,Warren,Elizabeth Warren,28.0
2020,Kentucky,Gravis Marketing,C+,lv,U.S. President,Trump,Donald Trump,60.0
2020,Kentucky,Gravis Marketing,C+,lv,U.S. President,Buttigieg,Pete Buttigieg,28.0
2020,Kentucky,Gravis Marketing,C+,lv,U.S. President,Trump,Donald Trump,60.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,49.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,39.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Sanders,Bernard Sanders,49.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,40.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Harris,Kamala D. Harris,42.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Warren,Elizabeth Warren,43.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Buttigieg,Pete Buttigieg,41.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,40.0
2020,Michigan,EPIC-MRA,B+,lv,U.S. President,Biden,Joseph R. Biden Jr.,52.0
2020,Michigan,EPIC-MRA,B+,lv,U.S. President,Trump,Donald Trump,41.0
2020,,Ipsos,B-,a,U.S. President,Biden,Joseph R. Biden Jr.,46.0
2020,,Ipsos,B-,a,U.S. President,Trump,Donald Trump,35.0
2020,,Ipsos,B-,a,U.S. President,Sanders,Bernard Sanders,47.0
2020,,Ipsos,B-,a,U.S. President,Trump,Donald Trump,35.0
2020,,Ipsos,B-,a,U.S. President,Buttigieg,Pete Buttigieg,34.0
2020,,Ipsos,B-,a,U.S. President,Trump,Donald Trump,36.0
2020,,Ipsos,B-,a,U.S. President,Klobuchar,Amy Klobuchar,34.0
2020,,Ipsos,B-,a,U.S. President,Trump,Donald Trump,36.0
2020,,Ipsos,B-,a,U.S. President,Warren,Elizabeth Warren,42.0
2020,,Ipsos,B-,a,U.S. President,Trump,Donald Trump,36.0
2020,,Ipsos,B-,a,U.S. President,Harris,Kamala D. Harris,41.0
2020,,Ipsos,B-,a,U.S. President,Trump,Donald Trump,35.0
2020,,Quinnipiac University,B+,rv,U.S. President,Biden,Joseph R. Biden Jr.,53.0
2020,,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,40.0
2020,,Quinnipiac University,B+,rv,U.S. President,Sanders,Bernard Sanders,51.0
2020,,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,42.0
2020,,Quinnipiac University,B+,rv,U.S. President,Warren,Elizabeth Warren,49.0
2020,,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,42.0
2020,,Quinnipiac University,B+,rv,U.S. President,Harris,Kamala D. Harris,49.0
2020,,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Quinnipiac University,B+,rv,U.S. President,Buttigieg,Pete Buttigieg,47.0
2020,,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,42.0
2020,,Quinnipiac University,B+,rv,U.S. President,Booker,Cory A. Booker,47.0
2020,,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,42.0
2020,,Morning Consult,B/C,rv,U.S. President,Biden,Joseph R. Biden Jr.,44.0
2020,,Morning Consult,B/C,rv,U.S. President,Trump,Donald Trump,33.0
2020,,Morning Consult,B/C,rv,U.S. President,Sanders,Bernard Sanders,42.0
2020,,Morning Consult,B/C,rv,U.S. President,Trump,Donald Trump,32.0
2020,,Morning Consult,B/C,rv,U.S. President,Warren,Elizabeth Warren,32.0
2020,,Morning Consult,B/C,rv,U.S. President,Trump,Donald Trump,33.0
2020,,Morning Consult,B/C,rv,U.S. President,Booker,Cory A. Booker,28.0
2020,,Morning Consult,B/C,rv,U.S. President,Trump,Donald Trump,32.0
2020,,Morning Consult,B/C,rv,U.S. President,Harris,Kamala D. Harris,30.0
2020,,Morning Consult,B/C,rv,U.S. President,Trump,Donald Trump,33.0
2020,,Morning Consult,B/C,rv,U.S. President,O'Rourke,Beto O'Rourke,28.0
2020,,Morning Consult,B/C,rv,U.S. President,Trump,Donald Trump,32.0
2020,,Morning Consult,B/C,rv,U.S. President,Buttigieg,Pete Buttigieg,27.0
