cycle,branch,state,pollster,grade,population,adjpoll_clinton,adjpoll_trump
2016,President,U.S.,CVOTER International,C+,lv,46.989709999999995,44.06103
2016,President,Tennessee,Google Consumer Surveys,B,lv,34.22592,53.4919
2016,President,Missouri,Google Consumer Surveys,B,lv,42.69273,39.77906
2016,President,U.S.,YouGov,B,rv,43.90682,41.90028
2016,President,U.S.,Ipsos,A-,lv,43.24872,38.94744
2016,President,New Jersey,Google Consumer Surveys,B,lv,43.322070000000004,41.89423
2016,President,U.S.,USC Dornsife/LA Times,,lv,43.089620000000004,45.47129
2016,President,U.S.,ABC News/Washington Post,A+,rv,43.22439,48.03492
2016,President,North Carolina,Google Consumer Surveys,B,lv,37.344570000000004,47.470929999999996
2016,President,California,Ipsos,A-,lv,62.76906999999999,27.964579999999998
2016,President,Louisiana,Google Consumer Surveys,B,lv,27.89273,60.63158000000001
2016,President,Minnesota,Ipsos,A-,lv,41.02561,35.37275
2016,President,Massachusetts,Ipsos,A-,lv,51.78461,31.698620000000002
2016,President,Arizona,Ipsos,A-,lv,40.68022,45.42143
2016,President,Georgia,Time/Abt SRBI,A-,rv,41.41793,48.51652
2016,President,Connecticut,Ipsos,A-,lv,49.39771,38.98558
2016,President,Virginia,Google Consumer Surveys,B,lv,43.343059999999994,37.894459999999995
2016,President,U.S.,Ipsos,A-,lv,42.94334,39.357890000000005
2016,President,Michigan,Google Consumer Surveys,B,lv,42.49923,37.959590000000006
2016,President,U.S.,American Research Group,C+,rv,50.02871,42.65303
2016,President,Oregon,Clout Research/Wenzel Strategies,C-,lv,41.69636,43.76441
2016,President,U.S.,CVOTER International,C+,lv,47.80283,43.11415
2016,President,New York,Emerson College,B,lv,53.437819999999995,36.06855
2016,President,U.S.,USC Dornsife/LA Times,,lv,42.9585,45.44233
2016,President,Michigan,Mitchell Research & Communications,D,lv,44.40906,36.14716
2016,President,Washington,Ipsos,A-,lv,44.65982,35.362109999999994
2016,President,Ohio,Ipsos,A-,lv,42.568979999999996,46.73741
2016,President,Colorado,Ipsos,A-,lv,41.26713,40.347970000000004
2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.117290000000004,42.060340000000004
2016,President,Kansas,Google Consumer Surveys,B,lv,47.19106,36.30281
2016,President,North Carolina,Ipsos,A-,lv,48.32095,44.64265
2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,43.5014,43.069959999999995
2016,President,Kentucky,Ipsos,A-,lv,40.49923,48.84192
2016,President,Idaho,Google Consumer Surveys,B,lv,31.054709999999996,50.09747
2016,President,Pennsylvania,Ipsos,A-,lv,45.09295,46.733259999999994
2016,President,Florida,Ipsos,A-,lv,48.437,46.11551
2016,President,U.S.,USC Dornsife/LA Times,,lv,43.21217,44.9938
2016,President,Iowa,Google Consumer Surveys,B,lv,40.94453,42.00124
2016,President,U.S.,The Times-Picayune/Lucid,,lv,43.22818,44.09662
2016,President,Georgia,Google Consumer Surveys,B,lv,32.861509999999996,52.49966
2016,President,U.S.,CVOTER International,C+,lv,47.667390000000005,42.75595
2016,President,Nebraska,Google Consumer Surveys,B,lv,31.62854,47.6282
2016,President,Wisconsin,Google Consumer Surveys,B,lv,48.22481,37.88855
2016,President,U.S.,The Times-Picayune/Lucid,,lv,45.473420000000004,39.05454
2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.19078,42.06142
2016,President,U.S.,Ipsos,A-,lv,42.03993,39.25756
2016,President,U.S.,Pew Research Center,B+,rv,47.099509999999995,40.61207
2016,President,New Jersey,Ipsos,A-,lv,48.12849,35.62869
2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.23482,45.143409999999996
2016,President,Maryland,ABC News/Washington Post,A+,rv,60.557669999999995,30.1288
2016,President,Connecticut,Google Consumer Surveys,B,lv,51.121559999999995,36.112120000000004
2016,President,Georgia,Ipsos,A-,lv,41.01184,47.15413
2016,President,Mississippi,Google Consumer Surveys,B,lv,24.14091,61.84251
2016,President,New Hampshire,Dartmouth College,B,rv,35.168240000000004,34.0767
2016,President,U.S.,CVOTER International,C+,lv,47.38049,43.12417
2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.248059999999995,44.1968
2016,President,Washington,Google Consumer Surveys,B,lv,47.91101,36.19688
2016,President,U.S.,USC Dornsife/LA Times,,lv,43.03094,45.21025
2016,President,U.S.,Ipsos,A-,lv,41.44242,39.1528
2016,President,Ohio,Ipsos,A-,lv,44.51681,40.15748
2016,President,U.S.,Ipsos,A-,lv,43.02943,37.34782
2016,President,Kentucky,Google Consumer Surveys,B,lv,41.91366,48.93023
2016,President,Pennsylvania,Google Consumer Surveys,B,lv,40.21597,43.11867
2016,President,Virginia,Ipsos,A-,lv,46.77922,37.78318
2016,President,U.S.,Harvard University,C+,lv,44.46602,41.73727
2016,President,South Carolina,Google Consumer Surveys,B,lv,33.96031,48.2468
2016,President,Michigan,Ipsos,A-,lv,40.4418,42.973240000000004
2016,President,Nevada,Google Consumer Surveys,B,lv,38.67,45.24602
2016,President,Oregon,Ipsos,A-,lv,42.6287,40.88701
2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.25779,43.245129999999996
2016,President,U.S.,USC Dornsife/LA Times,,lv,43.32877,45.06423
2016,President,New York,Google Consumer Surveys,B,lv,44.67418,37.55706
2016,President,Wisconsin,Ipsos,A-,lv,37.04071,38.19122
2016,President,U.S.,Ipsos,A-,lv,42.031220000000005,38.22815
2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.28477,42.26849
2016,President,U.S.,The Times-Picayune/Lucid,,lv,45.332240000000006,40.3516
2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.314040000000006,40.29124
2016,President,Ohio,Google Consumer Surveys,B,lv,36.38398,44.15148
2016,President,Texas,Google Consumer Surveys,B,lv,37.74197,48.13791
2016,President,California,Ipsos,A-,lv,60.47285,26.58922
2016,President,U.S.,CVOTER International,C+,lv,46.728590000000004,43.75163
2016,President,Mississippi,"Mason-Dixon Polling & Research, Inc.",B+,rv,41.17066,48.583090000000006
2016,President,U.S.,Morning Consult,,rv,43.435520000000004,40.55894
2016,President,Maryland,Ipsos,A-,lv,52.38881,31.20725
2016,President,U.S.,USC Dornsife/LA Times,,lv,43.9856,44.57675
2016,President,Oklahoma,Google Consumer Surveys,B,lv,34.10722,48.576029999999996
2016,President,Illinois,Google Consumer Surveys,B,lv,42.19141,37.917429999999996
2016,President,U.S.,USC Dornsife/LA Times,,lv,44.7557,43.77816
2016,President,U.S.,Ipsos,A-,lv,42.328179999999996,37.29958
2016,President,U.S.,Google Consumer Surveys,B,lv,43.186840000000004,41.65505
2016,President,Montana,Google Consumer Surveys,B,lv,37.30238,42.966879999999996
2016,President,Alabama,Google Consumer Surveys,B,lv,24.78738,65.54175
2016,President,Arkansas,Google Consumer Surveys,B,lv,30.4164,50.38299
2016,President,Minnesota,Google Consumer Surveys,B,lv,45.62587,33.91272
2016,President,U.S.,Ipsos,A-,lv,42.72635,39.36257
2016,President,U.S.,CVOTER International,C+,lv,47.277359999999994,43.84645
2016,President,Tennessee,Google Consumer Surveys,B,lv,32.95417,55.421440000000004
2016,President,U.S.,The Times-Picayune/Lucid,,lv,45.39417,41.55085
2016,President,U.S.,The Times-Picayune/Lucid,,lv,45.40422,41.61221
2016,President,Massachusetts,Google Consumer Surveys,B,lv,58.14516,32.084720000000004
2016,President,Connecticut,Emerson College,B,lv,46.01249,40.038059999999994
2016,President,Maryland,Google Consumer Surveys,B,lv,51.15575,34.99495
2016,President,U.S.,The Times-Picayune/Lucid,,lv,46.348729999999996,40.3959
2016,President,Pennsylvania,Ipsos,A-,lv,49.22766,44.41321
2016,President,Florida,Ipsos,A-,lv,48.4673,43.58127
2016,President,Arizona,Ipsos,A-,lv,42.369640000000004,47.2265
2016,President,U.S.,Ipsos,A-,lv,39.755559999999996,41.840959999999995
2016,President,U.S.,Ipsos,A-,lv,41.319390000000006,40.62539
2016,President,New York,Quinnipiac University,A-,rv,52.88933000000001,35.70807
2016,President,New Mexico,Google Consumer Surveys,B,lv,44.32457,35.634209999999996
2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,45.38212,44.17451
2016,President,U.S.,CVOTER International,C+,lv,48.053509999999996,44.81283
2016,President,New Jersey,Ipsos,A-,lv,46.07847,35.22437
2016,President,U.S.,NBC News/Wall Street Journal,A-,rv,46.45942,47.25718
2016,President,Florida,Google Consumer Surveys,B,lv,38.63771,48.62693
2016,President,Ohio,Ipsos,A-,lv,46.54807,41.79638
2016,President,Arizona,Behavior Research Center (Rocky Mountain),A,rv,41.32508,39.74503
2016,President,Massachusetts,Western New England University,A-,rv,58.88025,30.356890000000003
2016,President,U.S.,USC Dornsife/LA Times,,lv,46.430890000000005,42.144859999999994
2016,President,North Carolina,Google Consumer Surveys,B,lv,40.81878,46.037409999999994
2016,President,Louisiana,Google Consumer Surveys,B,lv,33.73745,55.25114
2016,President,Virginia,Google Consumer Surveys,B,lv,45.68442,38.81243
2016,President,New Jersey,Google Consumer Surveys,B,lv,45.12897,38.11025
2016,President,U.S.,Ipsos,A-,lv,41.0895,40.3545
2016,President,U.S.,The Times-Picayune/Lucid,,lv,46.37705,40.488040000000005
2016,President,U.S.,YouGov,B,rv,43.89351,42.05291
2016,President,Georgia,Google Consumer Surveys,B,lv,34.43319,53.4427
2016,President,Florida,Ipsos,A-,lv,49.09735,43.71222
2016,President,North Carolina,Ipsos,A-,lv,47.4248,45.3984
2016,President,Colorado,Google Consumer Surveys,B,lv,46.30519,33.10236
2016,President,Nebraska,Google Consumer Surveys,B,lv,39.65995,39.7677
2016,President,Oregon,Google Consumer Surveys,B,lv,45.08563,34.91057
2016,President,U.S.,The Times-Picayune/Lucid,,lv,46.366620000000005,40.431459999999994
2016,President,Florida,Saint Leo University,C+,lv,46.64997,39.60568
2016,President,California,Google Consumer Surveys,B,lv,51.18789,36.242670000000004
2016,President,U.S.,Ipsos,A-,lv,40.20855,41.64687
2016,President,Michigan,SurveyUSA,A,lv,44.75744,37.27707
2016,President,U.S.,Ipsos,A-,lv,41.53889,41.77912
2016,President,Idaho,Dan Jones & Associates,C+,a,30.83639,50.48251
2016,President,U.S.,CVOTER International,C+,lv,48.1666,44.611709999999995
2016,President,U.S.,Ipsos,A-,lv,40.42942,40.25659
2016,President,U.S.,Ipsos,A-,lv,44.56009,39.451679999999996
2016,President,U.S.,Ipsos,A-,lv,40.26086,39.59121
2016,President,Arizona,Google Consumer Surveys,B,lv,44.48475,41.33616
2016,President,U.S.,USC Dornsife/LA Times,,lv,47.00311,41.66162
2016,President,Illinois,Marist College,A,rv,54.298190000000005,35.1171
2016,President,Missouri,Google Consumer Surveys,B,lv,44.343779999999995,41.69828
2016,President,Michigan,Ipsos,A-,lv,42.08313,44.61443
2016,President,Michigan,Google Consumer Surveys,B,lv,41.94751,39.09004
2016,President,Indiana,Google Consumer Surveys,B,lv,41.73856,39.27557
2016,President,Iowa,Google Consumer Surveys,B,lv,47.59905,42.5379
2016,President,U.S.,CVOTER International,C+,lv,48.18663,44.78709
2016,President,U.S.,Ipsos,A-,lv,43.18748,41.11829
2016,President,U.S.,Ipsos,A-,lv,43.838029999999996,37.83018
2016,President,U.S.,The Times-Picayune/Lucid,,lv,45.41853,42.668040000000005
2016,President,Kentucky,Google Consumer Surveys,B,lv,40.283390000000004,44.27904
2016,President,U.S.,CVOTER International,C+,lv,46.74085,46.559670000000004
2016,President,U.S.,USC Dornsife/LA Times,,lv,46.84823,41.908590000000004
2016,President,Kansas,Google Consumer Surveys,B,lv,41.95049,39.76486
2016,President,Pennsylvania,Google Consumer Surveys,B,lv,43.32788,44.034420000000004
2016,President,Wisconsin,St. Norbert College,A-,rv,45.15401,37.697359999999996
2016,President,Arizona,Ipsos,A-,lv,38.08081,48.530809999999995
2016,President,U.S.,Ipsos,A-,lv,44.609559999999995,37.59479
2016,President,U.S.,Ipsos,A-,lv,42.586490000000005,38.248470000000005
2016,President,U.S.,USC Dornsife/LA Times,,lv,46.47153,42.4614
2016,President,South Carolina,Google Consumer Surveys,B,lv,36.79524,48.21607
2016,President,Connecticut,Google Consumer Surveys,B,lv,48.86306,36.45436
2016,President,Virginia,Ipsos,A-,lv,44.280359999999995,40.40589
2016,President,U.S.,Ipsos,A-,lv,41.05857,40.94737
2016,President,Washington,Google Consumer Surveys,B,lv,50.36142,34.00166
2016,President,U.S.,CBS News/New York Times,A-,rv,48.00062,43.920390000000005
2016,President,U.S.,CVOTER International,C+,lv,47.18927,46.31369
2016,President,U.S.,USC Dornsife/LA Times,,lv,46.498940000000005,41.609809999999996
2016,President,Louisiana,JMC Enterprises,C,lv,35.560359999999996,53.63009
2016,President,New York,Google Consumer Surveys,B,lv,48.9023,38.91816
2016,President,U.S.,SurveyMonkey,C-,lv,45.59953,41.42622
2016,President,U.S.,CVOTER International,C+,lv,45.94786,46.54548
2016,President,Colorado,Ipsos,A-,lv,40.59832,39.50476
2016,President,Wisconsin,Google Consumer Surveys,B,lv,47.17099,36.34752
2016,President,U.S.,Morning Consult,,rv,45.371959999999994,40.5476
2016,President,Ohio,Google Consumer Surveys,B,lv,36.163059999999994,43.46865
2016,President,New Jersey,Rutgers University,B-,rv,48.18893,40.67153
2016,President,U.S.,YouGov,B,rv,45.75558,42.0743
2016,President,U.S.,USC Dornsife/LA Times,,lv,46.12053,41.95516
2016,President,North Carolina,Ipsos,A-,lv,46.45304,46.65285
2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.44166,40.72571
2016,President,Georgia,Lake Research Partners,B+,lv,47.894040000000004,39.373709999999996
2016,President,Minnesota,Google Consumer Surveys,B,lv,44.02248,34.425259999999994
2016,President,Florida,Gravis Marketing,B-,rv,46.40732,43.19724
2016,President,U.S.,CVOTER International,C+,lv,45.79857,46.362140000000004
2016,President,Texas,Google Consumer Surveys,B,lv,41.263040000000004,46.30703
2016,President,Michigan,Ipsos,A-,lv,42.69656,44.00611
2016,President,Alabama,Google Consumer Surveys,B,lv,26.216079999999998,63.48619
2016,President,U.S.,Fox News/Anderson Robbins Research/Shaw & Company Research,A,rv,43.15775,47.47118
2016,President,Florida,Google Consumer Surveys,B,lv,38.06732,48.831990000000005
2016,President,U.S.,Google Consumer Surveys,B,lv,42.42066,42.55335
2016,President,Maryland,Google Consumer Surveys,B,lv,55.76794,30.66062
2016,President,U.S.,Ipsos,A-,lv,40.24263,42.125409999999995
2016,President,Indiana,Public Opinion Strategies,B,lv,36.55243,48.57008
2016,President,U.S.,CVOTER International,C+,lv,46.556290000000004,45.61108
2016,President,Oregon,Google Consumer Surveys,B,lv,52.21853,35.90102
2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,46.37767,43.995740000000005
2016,President,U.S.,USC Dornsife/LA Times,,lv,45.530770000000004,42.56577
2016,President,New Jersey,Google Consumer Surveys,B,lv,44.91827,40.997479999999996
2016,President,Georgia,Opinion Savvy/InsiderAdvantage,C-,lv,39.59216,44.123000000000005
2016,President,Virginia,Google Consumer Surveys,B,lv,43.25352,38.10033
2016,President,U.S.,CVOTER International,C+,lv,46.1796,45.43375
2016,President,U.S.,USC Dornsife/LA Times,,lv,44.71816,42.92374
2016,President,California,Google Consumer Surveys,B,lv,51.0159,35.13425
2016,President,Tennessee,Google Consumer Surveys,B,lv,31.68474,50.86919
2016,President,Iowa,Google Consumer Surveys,B,lv,44.84428,37.92535
2016,President,North Carolina,Google Consumer Surveys,B,lv,39.7941,46.41299
2016,President,Illinois,Google Consumer Surveys,B,lv,41.84122,37.54168
2016,President,Massachusetts,Google Consumer Surveys,B,lv,57.6053,31.85442
2016,President,Indiana,Google Consumer Surveys,B,lv,38.80881,45.10119
2016,President,U.S.,Public Policy Polling,B+,v,43.64148,41.90358
2016,President,U.S.,Google Consumer Surveys,B,lv,41.70285,39.386559999999996
2016,President,Arizona,Google Consumer Surveys,B,lv,42.18508,36.27135
2016,President,Colorado,Google Consumer Surveys,B,lv,47.68967,33.469120000000004
2016,President,U.S.,USC Dornsife/LA Times,,lv,44.33128,43.296859999999995
2016,President,California,Greenberg Quinlan Rosner/American Viewpoint,B+,lv,54.68468000000001,31.49959
2016,President,U.S.,CVOTER International,C+,lv,46.365759999999995,45.71582
2016,President,Ohio,YouGov,B,lv,43.45364,39.48554
2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.374829999999996,42.26397
2016,President,U.S.,Marist College,A,rv,47.37489,44.45391
2016,President,U.S.,USC Dornsife/LA Times,,lv,44.295840000000005,43.57866
2016,President,Missouri,Google Consumer Surveys,B,lv,42.55219,43.88752
2016,President,Georgia,Google Consumer Surveys,B,lv,34.32875,50.72117
2016,President,U.S.,Ipsos,A-,lv,39.40891,43.240140000000004
2016,President,Michigan,Google Consumer Surveys,B,lv,40.439820000000005,42.34132
2016,President,Michigan,Marist College,A,rv,48.7291,38.53365
2016,President,U.S.,Zogby Interactive/JZ Analytics,C-,lv,42.78051,40.026959999999995
2016,President,Pennsylvania,Google Consumer Surveys,B,lv,44.03818,41.93994
2016,President,Washington,Google Consumer Surveys,B,lv,50.14206,37.03502
2016,President,U.S.,YouGov,B,rv,43.61329,40.113490000000006
2016,President,U.S.,USC Dornsife/LA Times,,lv,45.25893,42.39689
2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.46282,39.78872
2016,President,U.S.,CVOTER International,C+,lv,47.60331,44.13691
2016,President,Missouri,DFM Research,B-,lv,38.87427,42.275859999999994
2016,President,U.S.,Morning Consult,,rv,45.58181,43.27819
2016,President,Minnesota,Google Consumer Surveys,B,lv,47.70004,35.389720000000004
2016,President,Wisconsin,Google Consumer Surveys,B,lv,49.10868,37.31792
2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,43.618320000000004,43.526509999999995
2016,President,U.S.,USC Dornsife/LA Times,,lv,44.29704,43.40435
2016,President,U.S.,Suffolk University,B+,lv,48.38623,40.432190000000006
2016,President,U.S.,George Washington University (Battleground),B,lv,44.47699,44.01234
2016,President,New York,Emerson College,B,lv,52.1495,36.043240000000004
2016,President,U.S.,SurveyMonkey,C-,lv,45.796279999999996,41.65713
2016,President,Texas,Google Consumer Surveys,B,lv,39.91151,47.94616
2016,President,Georgia,Landmark Communications,B,lv,39.08502,42.51228
2016,President,New York,Google Consumer Surveys,B,lv,46.18427,36.98012
2016,President,U.S.,Selzer & Company,A+,lv,51.6403,36.54652
2016,President,Virginia,Google Consumer Surveys,B,lv,47.135020000000004,35.34687
2016,President,U.S.,The Times-Picayune/Lucid,,lv,43.32418,42.35445
2016,President,Michigan,Google Consumer Surveys,B,lv,44.05376,38.57759
2016,President,U.S.,USC Dornsife/LA Times,,lv,43.73581,43.719159999999995
2016,President,U.S.,Google Consumer Surveys,B,lv,43.62627,41.26746
2016,President,U.S.,CVOTER International,C+,lv,47.297709999999995,44.24528
2016,President,Ohio,Google Consumer Surveys,B,lv,37.807159999999996,44.546409999999995
2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.42977,42.18262
2016,President,Wisconsin,Emerson College,B,lv,44.368190000000006,36.42067
2016,President,U.S.,Ipsos,A-,lv,42.454209999999996,39.36849
2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.34955,41.30447
2016,President,U.S.,Morning Consult,,rv,41.05232,47.094879999999996
2016,President,California,Google Consumer Surveys,B,lv,47.7276,36.98672
2016,President,New Jersey,Google Consumer Surveys,B,lv,49.35883,38.22809
